step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
750.0,9,18.0,0.75,2.903645024547046,9,176.0,0.10693024319349809,9,176.0
755.0,8,20.0,0.8333333333333334,1.5507356484604833,8,156.0,0.06207454334991157,8,156.0
760.0,11,36.0,1.565217391304348,2.5770998591018324,11,127.0,0.10007718622793446,11,127.0
765.0,8,22.0,1.0476190476190477,1.4330006516069507,7,125.0,0.09882207866956214,7,125.0
770.0,12,50.0,2.1739130434782608,1.4716302519791973,11,141.0,0.05728632665765232,11,141.0
775.0,8,33.0,1.434782608695652,1.0415804689019448,8,150.0,0.047668808583377485,8,150.0
780.0,13,43.0,1.7916666666666667,1.186749713120461,12,187.0,0.04636613905262546,12,187.0
785.0,7,29.0,1.2608695652173914,1.6242920151398768,7,196.0,0.052807353244954794,7,196.0
790.0,11,46.0,1.9166666666666667,2.289580412053834,11,188.0,0.08245021475849625,11,188.0
795.0,8,38.0,1.5833333333333333,1.9926724296476948,8,182.0,0.06436841358184925,8,182.0
800.0,11,33.0,1.375,1.9043230553871686,10,165.0,0.07110287160969687,10,165.0
805.0,14,86.0,3.739130434782609,1.1870057663730227,13,206.0,0.061655392873430206,13,206.0
810.0,9,43.0,1.8695652173913044,1.1381689948028846,9,221.0,0.049957629938094654,9,221.0
815.0,10,31.0,1.4090909090909092,1.3768520766908823,9,227.0,0.07711001032760592,9,227.0
820.0,10,26.0,1.04,1.7611632384448237,10,211.0,0.05617780506284179,10,211.0
825.0,13,46.0,1.84,1.7041916208913412,12,247.0,0.05144164709934208,12,247.0
830.0,7,25.0,1.0416666666666667,1.540755850941548,7,261.0,0.04548222655305335,7,261.0
835.0,13,43.0,1.8695652173913044,1.2211332226065879,12,276.0,0.04048581184869014,12,276.0
840.0,8,30.0,1.25,1.5782058685157374,8,269.0,0.04027823893998668,8,269.0
845.0,9,28.0,1.2173913043478262,2.7897021674506877,9,214.0,0.08262997703892874,9,214.0
850.0,5,20.0,0.9523809523809523,2.4483517767828933,5,206.0,0.12248082580987828,5,206.0
855.0,12,35.0,1.4583333333333333,2.1162058918640345,11,194.0,0.07580431774430003,11,194.0
860.0,10,34.0,1.36,1.8168024025807354,10,191.0,0.05040251880563667,10,191.0
865.0,11,33.0,1.434782608695652,2.4309838809777586,11,150.0,0.08944572644799693,11,150.0
870.0,6,19.0,0.8636363636363636,2.7535896883838697,5,144.0,0.12439561901212128,5,144.0
875.0,11,37.0,1.5416666666666667,2.324960393876927,10,154.0,0.07281923386052933,10,154.0
880.0,8,30.0,1.3043478260869565,1.5557920842926536,8,157.0,0.05120319197923825,8,157.0
885.0,12,41.0,1.7083333333333333,2.0447783773235653,11,174.0,0.053330168275088095,11,174.0
890.0,8,24.0,1.0909090909090908,1.5936638619900352,7,187.0,0.07589679444372761,7,187.0
895.0,14,49.0,2.0416666666666665,1.2185926741176314,13,221.0,0.04703405239736861,13,221.0
900.0,11,45.0,1.8,1.6685054487758793,10,225.0,0.04609070143643517,10,225.0
905.0,13,57.0,2.4782608695652173,1.3577291041212634,12,240.0,0.04611702286581537,12,240.0
910.0,5,24.0,1.1428571428571428,1.9650692952008193,5,238.0,0.10011678897549088,5,238.0
915.0,12,39.0,1.625,1.7396140179405843,11,248.0,0.06052633358534805,11,248.0
920.0,7,31.0,1.24,1.5643322221089764,7,240.0,0.03890457767343757,7,240.0
925.0,14,37.0,1.5416666666666667,1.6401846409063268,13,234.0,0.07155360187428042,13,234.0
930.0,8,30.0,1.3043478260869565,1.52916468279724,8,234.0,0.06011675825288841,8,234.0
935.0,13,60.0,2.608695652173913,1.4104940288103724,12,259.0,0.053532709482824826,12,259.0
940.0,9,39.0,1.625,2.31366695513217,9,244.0,0.06219406300031809,9,244.0
945.0,12,43.0,1.8695652173913044,2.9042568757058342,12,196.0,0.10755716863985518,12,196.0
950.0,6,24.0,1.1428571428571428,2.6419056863031756,6,169.0,0.15030298659888006,6,169.0
955.0,10,34.0,1.4166666666666667,2.127994737442421,9,141.0,0.07080259406937855,9,141.0
960.0,9,31.0,1.2916666666666667,1.4684465278270655,9,141.0,0.04990505266559636,9,141.0
965.0,12,44.0,1.8333333333333333,3.431943164878037,12,142.0,0.11376191473443202,12,142.0
970.0,7,29.0,1.3181818181818181,2.24002169208533,7,151.0,0.11661078023196335,7,151.0
975.0,13,53.0,2.3043478260869565,1.2477942666200437,12,177.0,0.04352920762910452,12,177.0
980.0,10,38.0,1.52,1.4042111982657934,10,191.0,0.035018438039093124,10,191.0
985.0,16,55.0,2.2,1.6482169211478381,15,222.0,0.04963611777552522,15,222.0
