step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
325.0,15,68.0,2.8333333333333335,0.6402036096869027,14,1754.0,0.02148848016060311,14,1754.0
330.0,21,154.0,5.923076923076923,1.7278327217529987,20,1748.0,0.019029642412690388,20,1748.0
335.0,20,254.0,10.583333333333334,1.1756954520885043,19,1843.0,0.04037686516427931,19,1843.0
340.0,20,354.0,14.16,1.4755940056382564,19,1938.0,0.024275111009171874,19,1938.0
345.0,21,454.0,18.16,1.33806066797379,20,2033.0,0.018174460896236956,20,2033.0
350.0,20,554.0,24.08695652173913,0.9717901241419757,19,2128.0,0.018071860618026608,19,2128.0
355.0,20,654.0,28.434782608695652,0.9276315735312599,19,2223.0,0.03223607840166217,19,2223.0
360.0,18,643.0,26.791666666666668,1.0323079842947849,18,2315.0,0.026613275321294406,18,2315.0
365.0,11,212.0,8.833333333333334,1.5577356258630768,11,1766.0,0.054511477249407615,11,1766.0
370.0,12,60.0,2.608695652173913,1.2430574273643298,11,1778.0,0.06108558302766496,11,1778.0
375.0,16,129.0,5.375,1.290375628174044,15,1762.0,0.0525068284353526,15,1762.0
380.0,18,214.0,9.304347826086957,1.1505733613953242,17,1842.0,0.037558673883301995,17,1842.0
385.0,19,309.0,13.434782608695652,1.2725407039950092,18,1932.0,0.036285689700270976,18,1932.0
390.0,20,404.0,17.565217391304348,0.8731261175709887,19,2022.0,0.020777159320549715,19,2022.0
395.0,19,499.0,22.681818181818183,0.7898281753840052,18,2112.0,0.04063631690078057,18,2112.0
400.0,19,594.0,25.82608695652174,1.156008027943386,18,2202.0,0.04157479349116006,18,2202.0
405.0,18,614.0,26.695652173913043,0.9814131874578844,18,2291.0,0.03801042098753122,18,2291.0
410.0,7,108.0,4.695652173913044,2.6398235888954646,7,1907.0,0.08115159443085214,7,1907.0
415.0,12,52.0,2.1666666666666665,1.9880256561291967,11,1749.0,0.054759096603654564,11,1749.0
420.0,18,129.0,5.375,1.2514097875998826,17,1821.0,0.015451393292771332,17,1821.0
425.0,20,228.0,9.12,1.4640596394207257,19,1915.0,0.024199084032894606,19,1915.0
430.0,21,328.0,13.666666666666666,1.1081398559233995,20,2010.0,0.016796623216615146,20,2010.0
435.0,20,428.0,18.608695652173914,0.9401117050727431,19,2105.0,0.017092181366313054,19,2105.0
440.0,20,528.0,22.956521739130434,0.8787824704594588,19,2200.0,0.03330652554987667,19,2200.0
445.0,21,628.0,26.166666666666668,0.7603536635625288,20,2295.0,0.02286642618854922,20,2295.0
450.0,18,658.0,27.416666666666668,1.358069983002159,18,2389.0,0.035084183623532765,18,2389.0
455.0,9,198.0,8.25,2.1924441136814514,9,1792.0,0.05871621423576693,9,1792.0
460.0,11,50.0,2.1739130434782608,1.011642509290896,10,1799.0,0.04898357793091523,10,1799.0
465.0,14,113.0,4.708333333333333,1.725943989862455,13,1777.0,0.04670096246935665,13,1777.0
470.0,19,194.0,8.083333333333334,1.4585674860284195,18,1853.0,0.02422168176254481,18,1853.0
475.0,19,287.0,13.045454545454545,0.8072223904067785,18,1942.0,0.03931630420721045,18,1942.0
480.0,19,382.0,16.608695652173914,1.194372921894747,18,2032.0,0.023358399388241934,18,2032.0
485.0,20,477.0,20.73913043478261,0.8942346934509209,19,2122.0,0.05032962859964115,19,2122.0
490.0,19,572.0,24.869565217391305,1.1523304806993997,18,2212.0,0.031500299924326805,18,2212.0
495.0,18,592.0,25.73913043478261,1.225999493595343,18,2301.0,0.03565954339278069,18,2301.0
500.0,8,103.0,4.681818181818182,1.4094691275236872,7,2115.0,0.059112564543521776,7,2115.0
505.0,16,65.0,2.7083333333333335,1.0454085047786823,15,2085.0,0.0295193472843528,15,2085.0
510.0,19,153.0,6.6521739130434785,0.8186705712721971,18,2168.0,0.04113273926954843,18,2168.0
515.0,20,252.0,10.5,1.0783615599457994,19,2262.0,0.031412642647310966,19,2262.0
520.0,21,352.0,14.666666666666666,0.9512221363158457,20,2357.0,0.02117395240218812,20,2357.0
525.0,20,452.0,19.652173913043477,0.9932138307582189,19,2452.0,0.00897390222248519,19,2452.0
530.0,20,552.0,23.0,1.3128580269762298,19,2547.0,0.03389301467034399,19,2547.0
535.0,21,652.0,26.08,1.5976567344617,20,2642.0,0.020647782365377447,20,2642.0
540.0,18,672.0,28.0,1.7641101492445899,18,2736.0,0.035782614844946034,18,2736.0
545.0,13,200.0,8.333333333333334,1.1846463165345005,12,2062.0,0.04169854450140383,12,2062.0
550.0,12,58.0,2.6363636363636362,1.630558298522047,12,1494.0,0.07769483633806028,12,1494.0
555.0,12,98.0,4.454545454545454,1.736043590087521,11,1452.0,0.08391287088638022,11,1452.0
560.0,14,163.0,7.086956521739131,1.4706781986210868,13,1425.0,0.05900948153644623,13,1425.0
565.0,17,244.0,10.608695652173912,1.007542524036804,16,1501.0,0.04433799151824877,16,1501.0
570.0,20,337.0,14.652173913043478,0.7963767325540327,19,1589.0,0.02998582711845122,19,1589.0
575.0,19,432.0,19.636363636363637,0.822815308869881,18,1679.0,0.04185990818666017,18,1679.0
580.0,19,527.0,22.91304347826087,1.4014691395452687,18,1769.0,0.03721368220830855,18,1769.0
585.0,18,556.0,24.17391304347826,1.0036957845680572,18,1858.0,0.033672704494539185,18,1858.0
590.0,7,86.0,3.909090909090909,2.3568896246101882,7,1470.0,0.0782873033180588,7,1470.0
595.0,12,50.0,2.1739130434782608,1.3479066419548913,11,1201.0,0.06206271775622733,11,1201.0
600.0,17,126.0,5.25,1.9329449825825,16,1229.0,0.0406339242376422,16,1229.0
605.0,21,219.0,9.521739130434783,0.32413015064100364,19,1318.0,0.024491050426613318,19,1318.0
610.0,18,272.0,11.333333333333334,0.8715823879962347,17,1356.0,0.027319573772348858,17,1356.0
615.0,20,370.0,14.8,1.2895599257287806,19,1430.0,0.022759135091975715,19,1430.0
620.0,21,470.0,19.583333333333332,1.022280757047521,20,1525.0,0.02437631245530672,20,1525.0
625.0,20,570.0,24.782608695652176,1.1642882296472001,19,1620.0,0.02069300946740405,19,1620.0
630.0,19,644.0,28.0,0.7511606647573708,19,1715.0,0.03281617290185559,19,1715.0
635.0,9,196.0,8.166666666666666,1.151810086152578,8,1394.0,0.03565621497735124,8,1394.0
640.0,15,99.0,4.125,1.5372330900587796,14,1368.0,0.05240465820056476,14,1368.0
645.0,17,135.0,5.625,2.1013852375632545,16,1359.0,0.015502222896431939,16,1359.0
650.0,19,229.0,9.541666666666666,1.6620886096680143,18,1448.0,0.034475960850971064,18,1448.0
655.0,20,324.0,14.08695652173913,0.8834229739313892,19,1538.0,0.02120390969688487,19,1538.0
660.0,19,419.0,18.217391304347824,1.3342415305616826,18,1628.0,0.04589853129222058,18,1628.0
665.0,19,514.0,22.347826086956523,1.2338727408365815,18,1718.0,0.0309011647781628,18,1718.0
670.0,20,609.0,26.47826086956522,1.1337292589382764,19,1808.0,0.01814010307707423,19,1808.0
675.0,17,622.0,27.043478260869566,1.8044601940201839,17,1897.0,0.051508312909089415,17,1897.0
680.0,7,112.0,5.090909090909091,1.3802198670632366,7,1772.0,0.0531362352862533,7,1772.0
685.0,12,49.0,2.130434782608696,1.1008704575322519,11,1689.0,0.04873044255327865,11,1689.0
690.0,18,113.0,4.708333333333333,0.5986213853316984,17,1718.0,0.01808099674100164,17,1718.0
695.0,20,202.0,8.08,1.7733004315256884,19,1715.0,0.017998832713483376,19,1715.0
700.0,20,302.0,12.583333333333334,1.2248627461675834,19,1810.0,0.03663533888616074,19,1810.0
705.0,21,402.0,16.75,0.9092281412584299,20,1905.0,0.023504507801860856,20,1905.0
710.0,20,502.0,20.916666666666668,1.067233823429411,19,2000.0,0.011409079544382974,19,2000.0
715.0,20,602.0,24.08,1.6437627559431913,19,2095.0,0.02120563064254633,19,2095.0
720.0,18,635.0,26.458333333333332,1.4887672164193606,18,2189.0,0.036441491790756876,18,2189.0
725.0,10,199.0,8.652173913043478,1.6205460615970657,10,1525.0,0.04653131311565325,10,1525.0
730.0,12,93.0,4.043478260869565,2.271657923203946,11,1497.0,0.06944545248689113,11,1497.0
735.0,14,118.0,5.130434782608695,1.5159706892462146,13,1518.0,0.05867418882095852,13,1518.0
740.0,18,197.0,8.565217391304348,1.319018062320577,17,1592.0,0.02489656054040646,17,1592.0
745.0,19,290.0,12.608695652173912,1.4587819215530615,18,1680.0,0.044662387283535644,18,1680.0
750.0,19,385.0,16.73913043478261,1.1277546646956962,18,1770.0,0.031466521055713015,18,1770.0
755.0,20,480.0,20.869565217391305,1.101588173428812,19,1860.0,0.026993126694547474,19,1860.0
760.0,19,575.0,26.136363636363637,0.7944245823131997,18,1950.0,0.04411386181127778,18,1950.0
765.0,16,562.0,24.434782608695652,1.2389412401312563,16,2037.0,0.0456905433595533,16,2037.0
770.0,8,72.0,3.272727272727273,1.2917861014219452,7,1852.0,0.04670985534505773,7,1852.0
775.0,16,77.0,3.2083333333333335,1.7679476148035886,15,1770.0,0.04033206845365654,15,1770.0
780.0,20,149.0,6.208333333333333,0.3163980039772995,19,1855.0,0.015678960456745977,19,1855.0
785.0,19,224.0,8.96,1.2997501718320286,18,1840.0,0.027621797153571187,18,1840.0
790.0,20,324.0,13.5,0.9826693542230819,19,1885.0,0.027260591347830748,19,1885.0
795.0,21,424.0,17.666666666666668,0.798424115160049,20,1980.0,0.023070284506208433,20,1980.0
800.0,20,524.0,21.833333333333332,1.273640078922024,19,2075.0,0.038698934439880504,19,2075.0
805.0,20,624.0,26.0,1.1061931689208462,19,2170.0,0.026373365153918256,19,2170.0
810.0,19,657.0,27.375,1.0664635569430527,19,2264.0,0.030678751928555677,19,2264.0
815.0,11,212.0,9.217391304347826,1.1427660747044777,10,1655.0,0.04252411777767269,10,1655.0
820.0,13,66.0,3.0,1.5388815151661441,13,1235.0,0.07566820710324187,13,1235.0
825.0,13,108.0,4.909090909090909,1.6495408351632592,12,1196.0,0.08093526979085126,12,1196.0
830.0,15,173.0,7.208333333333333,1.8704315127479818,14,1166.0,0.06559781980351799,14,1166.0
835.0,19,254.0,11.043478260869565,1.165885573540854,18,1242.0,0.02337872631260289,18,1242.0
840.0,19,349.0,15.173913043478262,1.4482222476509217,18,1332.0,0.04810269716151613,18,1332.0
845.0,19,444.0,19.304347826086957,1.3585779192827452,18,1422.0,0.03912025414768666,18,1422.0
850.0,20,539.0,22.458333333333332,1.3618088144709322,19,1512.0,0.019440667381186084,19,1512.0
855.0,18,600.0,27.272727272727273,0.9778448096770709,18,1602.0,0.03637298591197643,18,1602.0
860.0,8,114.0,4.956521739130435,2.4780369472090227,8,1374.0,0.06463673808149371,8,1374.0
865.0,9,38.0,1.6521739130434783,1.3706952336292273,9,1255.0,0.05318356867283568,9,1255.0
870.0,18,113.0,4.913043478260869,1.014139480881341,17,1325.0,0.02094182308184468,17,1325.0
875.0,20,212.0,9.217391304347826,0.8350329808762689,19,1419.0,0.035450623843239236,19,1419.0
880.0,21,312.0,13.0,1.2032235877611837,20,1514.0,0.02004028885657766,20,1514.0
885.0,20,412.0,17.91304347826087,0.9232022733164085,19,1609.0,0.03661778133321917,19,1609.0
890.0,20,512.0,21.333333333333332,1.2584387427016994,19,1704.0,0.0189995161879979,19,1704.0
895.0,20,612.0,26.608695652173914,1.0353585780188197,19,1799.0,0.0126730301462877,19,1799.0
900.0,18,612.0,25.5,1.0633036661397173,18,1892.0,0.029120629698623942,18,1892.0
905.0,13,210.0,9.130434782608695,1.3262103396006155,12,1581.0,0.04874000301684191,12,1581.0
910.0,15,118.0,4.916666666666667,1.1602644224657965,14,1565.0,0.04555957644343646,14,1565.0
915.0,15,151.0,6.565217391304348,1.1823966437508897,14,1594.0,0.04996337921469479,14,1594.0
920.0,20,236.0,10.26086956521739,0.9872171380877071,19,1675.0,0.020784357014187127,19,1675.0
925.0,19,331.0,14.391304347826088,1.3956750576603623,18,1765.0,0.05305867967517088,18,1765.0
930.0,19,426.0,18.52173913043478,1.076362756195698,18,1855.0,0.04195959965937329,18,1855.0
935.0,20,521.0,22.652173913043477,0.9289979580991994,19,1945.0,0.02801207367213151,19,1945.0
940.0,19,616.0,26.782608695652176,1.3327118282681365,18,2035.0,0.054549675886462014,18,2035.0
945.0,16,593.0,25.782608695652176,1.1485037452522906,16,2122.0,0.0418293083773538,16,2122.0
950.0,10,80.0,3.4782608695652173,1.4694323982343755,9,1940.0,0.05373209263498099,9,1940.0
955.0,14,74.0,3.0833333333333335,1.135076957198894,13,1907.0,0.04079911977584183,13,1907.0
960.0,21,166.0,6.64,1.439368948982701,20,1995.0,0.018965340675322323,20,1995.0
965.0,20,266.0,11.565217391304348,0.8869527543363381,19,2090.0,0.015888035553103187,19,2090.0
970.0,20,366.0,15.25,1.2464500103790146,19,2185.0,0.02966266960091851,19,2185.0
975.0,21,466.0,20.26086956521739,0.5518231744152939,20,2280.0,0.019101249279373716,20,2280.0
980.0,20,566.0,24.608695652173914,1.0215947952290743,19,2375.0,0.015171493684049612,19,2375.0
985.0,20,666.0,28.956521739130434,0.8770897055179866,19,2470.0,0.03772821271370826,19,2470.0
990.0,18,649.0,28.217391304347824,0.5664174748032089,18,2562.0,0.021884617968436607,18,2562.0
995.0,11,211.0,8.791666666666666,1.8626954473525608,11,1825.0,0.05334953917882214,11,1825.0
1000.0,9,59.0,2.5652173913043477,2.5088175763662024,9,1362.0,0.09435152230200368,9,1362.0
1005.0,12,114.0,5.428571428571429,2.1529011790646244,11,1082.0,0.1106990326582357,11,1082.0
1010.0,15,172.0,8.19047619047619,1.0454416510235902,14,1003.0,0.07494275688150201,14,1003.0
1015.0,14,209.0,9.08695652173913,1.731864367803152,13,963.0,0.07587081010470156,13,963.0
1020.0,17,287.0,12.478260869565217,0.8551049703942021,16,1029.0,0.048164671407504654,16,1029.0
1025.0,20,377.0,15.708333333333334,1.3729814027021836,19,1109.0,0.045697617258170585,19,1109.0
1030.0,19,472.0,20.52173913043478,1.1880758483088938,18,1199.0,0.04208331157848831,18,1199.0
1035.0,16,494.0,21.47826086956522,1.0865494295149642,16,1286.0,0.028878056805036138,16,1286.0
1040.0,8,69.0,3.1363636363636362,2.4228250576066563,8,895.0,0.07793813093357292,8,895.0
1045.0,12,57.0,2.4782608695652173,1.5968361324833003,11,707.0,0.059084090753183494,11,707.0
1050.0,18,130.0,5.2,1.9267515808755251,17,775.0,0.02399592492808722,17,775.0
1055.0,20,227.0,9.869565217391305,1.1049405854495726,19,867.0,0.035771401515162504,19,867.0
1060.0,20,327.0,13.625,1.3294819491810153,19,962.0,0.04111597058285254,19,962.0
1065.0,21,427.0,17.791666666666668,0.6160359333911077,20,1057.0,0.014743856767694968,20,1057.0
1070.0,20,527.0,22.91304347826087,0.7981391687706065,19,1152.0,0.037183016627488095,19,1152.0
1075.0,20,627.0,25.08,1.6112502351162745,19,1247.0,0.02751843729081088,19,1247.0
1080.0,17,623.0,27.08695652173913,0.9432233838848021,17,1339.0,0.028192033430295943,17,1339.0
1085.0,11,201.0,8.375,1.181667752129143,11,970.0,0.042619535311138976,11,970.0
1090.0,12,59.0,2.5652173913043477,1.5688834293854268,11,936.0,0.0722579544400531,11,936.0
1095.0,16,127.0,5.08,1.75167340525588,15,917.0,0.05253918726790457,15,917.0
1100.0,18,211.0,8.791666666666666,1.8052406322007304,17,996.0,0.03942727403320094,17,996.0
1105.0,19,306.0,13.304347826086957,1.4533507326639097,18,1086.0,0.03319556423128335,18,1086.0
1110.0,20,401.0,16.708333333333332,1.9228071635956006,19,1176.0,0.02013610525355907,19,1176.0
1115.0,19,496.0,21.565217391304348,1.4746619979983322,18,1266.0,0.04494532885290875,18,1266.0
1120.0,19,591.0,25.695652173913043,1.1934538747875891,18,1356.0,0.03616936011524934,18,1356.0
1125.0,19,648.0,28.17391304347826,0.7705402095059711,19,1446.0,0.036860465068169014,19,1446.0
1130.0,8,137.0,5.956521739130435,1.1371847835979563,7,1257.0,0.04795657132572637,7,1257.0
1135.0,13,52.0,2.08,1.2396110309264272,12,1221.0,0.019207615610918095,12,1221.0
1140.0,17,133.0,5.541666666666667,1.2777162203128873,16,1258.0,0.014586503519131083,16,1258.0
1145.0,20,230.0,9.583333333333334,1.4975892961359694,19,1350.0,0.03962766485167773,19,1350.0
1150.0,21,330.0,13.75,0.8759536042463892,20,1445.0,0.024675429127909664,20,1445.0
1155.0,20,430.0,18.695652173913043,0.8277392994829235,19,1540.0,0.017675236130691333,19,1540.0
1160.0,20,530.0,21.2,1.710665986843835,19,1635.0,0.03357095096013903,19,1635.0
1165.0,21,630.0,26.25,1.221980680496676,20,1730.0,0.01784866846732079,20,1730.0
1170.0,18,650.0,28.26086956521739,1.0874060175751423,18,1824.0,0.040927825351395775,18,1824.0
1175.0,12,194.0,8.434782608695652,0.6480497535057157,11,1654.0,0.03834018827093636,11,1654.0
1180.0,14,107.0,4.458333333333333,1.4365100330168923,13,1634.0,0.04517053813568401,13,1634.0
1185.0,17,147.0,6.125,1.7102915472226012,16,1628.0,0.031662919320704606,16,1628.0
1190.0,19,239.0,10.391304347826088,1.3471378988756626,18,1715.0,0.04046037394386247,18,1715.0
1195.0,20,334.0,14.521739130434783,1.26869324306362,19,1805.0,0.018401262826912578,19,1805.0
1200.0,19,429.0,18.652173913043477,1.4197442708634374,18,1895.0,0.04097017681976557,18,1895.0
1205.0,19,524.0,21.833333333333332,1.5778150675817546,18,1985.0,0.03141158658808728,18,1985.0
1210.0,20,619.0,26.91304347826087,0.880512651955721,19,2075.0,0.018878103882310215,19,2075.0
1215.0,18,671.0,30.5,1.2371564238332111,18,2165.0,0.03609827993226312,18,2165.0
1220.0,10,154.0,6.695652173913044,2.099022810314535,9,1824.0,0.06868768135060685,9,1824.0
1225.0,14,55.0,2.391304347826087,0.5491688091451129,13,1723.0,0.03238546823910501,13,1723.0
1230.0,17,123.0,4.92,1.3483074940405746,16,1707.0,0.02598939656357663,16,1707.0
1235.0,21,221.0,8.84,1.3295306781393632,20,1756.0,0.017997965987777073,20,1756.0
1240.0,20,321.0,13.956521739130435,1.004867312057705,19,1851.0,0.016155174845938442,19,1851.0
1245.0,20,421.0,18.304347826086957,0.7854494820215541,19,1946.0,0.03490736665270768,19,1946.0
1250.0,21,521.0,21.708333333333332,1.0132228005292176,20,2041.0,0.028518942221713545,20,2041.0
1255.0,20,621.0,27.0,0.7273983688459377,19,2136.0,0.01671562420096803,19,2136.0
1260.0,19,685.0,27.4,1.9271256803755323,19,2231.0,0.026624794481935592,19,2231.0
1265.0,11,241.0,10.041666666666666,2.2608298563943774,11,1758.0,0.05130401913931435,11,1758.0
1270.0,12,91.0,4.136363636363637,1.7894959559214518,11,1735.0,0.07811454931909004,11,1735.0
1275.0,13,112.0,4.666666666666667,1.9529407476139042,12,1752.0,0.05372311810144391,12,1752.0
1280.0,18,188.0,7.833333333333333,1.510101534181605,17,1823.0,0.048174514058814163,17,1823.0
1285.0,19,278.0,12.08695652173913,1.013785672961951,18,1908.0,0.039430788144829546,18,1908.0
1290.0,19,373.0,16.217391304347824,1.1654107641209173,18,1998.0,0.0339663380740632,18,1998.0
1295.0,20,468.0,20.347826086956523,0.9164858491488358,19,2088.0,0.0350189836038164,19,2088.0
1300.0,19,563.0,25.59090909090909,0.7834893781338419,18,2178.0,0.037913551821107706,18,2178.0
1305.0,16,551.0,23.956521739130434,1.271122689482036,16,2265.0,0.042905804106805674,16,2265.0
1310.0,8,73.0,3.1739130434782608,2.3327391946123397,8,1914.0,0.07490270695642709,8,1914.0
1315.0,15,65.0,2.7083333333333335,1.4118033046449099,14,1805.0,0.04658712829799023,14,1805.0
1320.0,19,149.0,6.208333333333333,1.6949938497471109,18,1884.0,0.01754896679743471,18,1884.0
1325.0,20,248.0,10.782608695652174,0.944245468162216,19,1978.0,0.029701609597374033,19,1978.0
1330.0,21,348.0,14.5,1.2766410221891182,20,2073.0,0.02232226912111996,20,2073.0
1335.0,20,448.0,19.47826086956522,0.709423412129976,19,2168.0,0.011791052908593991,19,2168.0
1340.0,20,548.0,21.92,1.5399080896434219,19,2263.0,0.02972645942526751,19,2263.0
1345.0,21,648.0,27.0,1.0931833396971518,20,2358.0,0.01472197221836888,20,2358.0
1350.0,18,676.0,29.391304347826086,1.1283630516989305,18,2452.0,0.03815707280542803,18,2452.0
1355.0,10,211.0,9.173913043478262,1.1094100403919678,9,1874.0,0.055447318400643986,9,1874.0
1360.0,14,97.0,4.217391304347826,1.24090259239134,13,1887.0,0.05904688634132173,13,1887.0
1365.0,16,122.0,5.083333333333333,1.152391670265774,15,1863.0,0.04646671157011836,15,1863.0
1370.0,18,203.0,8.826086956521738,1.0239726743030444,17,1896.0,0.0349263845887492,17,1896.0
1375.0,19,296.0,12.869565217391305,1.4678950786547673,18,1984.0,0.0347208041247995,18,1984.0
1380.0,19,391.0,16.291666666666668,1.5126486127682648,18,2074.0,0.029045705561963547,18,2074.0
1385.0,20,486.0,21.130434782608695,1.1078912035111534,19,2164.0,0.04660688520812578,19,2164.0
1390.0,19,581.0,25.26086956521739,1.1662539972944708,18,2254.0,0.030794591285849177,18,2254.0
1395.0,17,601.0,26.130434782608695,1.2610982409940077,17,2343.0,0.03769759307660344,17,2343.0
